,date_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,volume_true,volume_false,vdiff(false-true),side,original_volume,last_fill_volume,accumulated_fill_volume
375,2024-04-02 07:15:00,66831.3,66892.0,66786.3,66854.9,469.554,31386193.9519,7386,279.103,18657549.049,12728644.9029,18657549.049,5928904.1461,0,0.0,0.0,0.0
376,2024-04-02 07:20:00,66854.9,66910.0,66798.9,66805.0,541.664,36211687.0338,7249,209.768,14027411.3111,22184275.7227,14027411.3111,-8156864.411599999,0,0.0,0.0,0.0
377,2024-04-02 07:25:00,66805.1,66835.9,66761.9,66786.1,569.252,38021738.0277,7581,242.753,16214660.8412,21807077.1865,16214660.8412,-5592416.345300002,0,0.0,0.0,0.0
378,2024-04-02 07:30:00,66786.0,66830.0,66764.9,66824.2,491.504,32834259.5333,6873,260.596,17408744.309,15425515.2243,17408744.309,1983229.0846999995,0,0.0,0.0,0.0
379,2024-04-02 07:35:00,66824.1,66824.2,66500.0,66638.4,2726.05,181645179.3195,26683,964.191,64243619.8263,117401559.4932,64243619.8263,-53157939.6669,SELL,43214986.6,14984195.8,43214986.6
380,2024-04-02 07:40:00,66638.3,66650.0,66580.6,66595.5,749.356,49919411.8092,9188,401.1,26721379.0926,23198032.7166,26721379.0926,3523346.3759999983,0,0.0,0.0,0.0
381,2024-04-02 07:45:00,66595.6,66635.5,66510.1,66590.8,724.266,48215400.5557,10698,332.27,22120584.7638,26094815.7919,22120584.7638,-3974231.0281000026,0,0.0,0.0,0.0
382,2024-04-02 07:50:00,66590.9,66654.2,66526.2,66586.9,916.929,61046152.6283,10699,528.499,35187483.7984,25858668.8299,35187483.7984,9328814.9685,0,0.0,0.0,0.0
383,2024-04-02 07:55:00,66586.3,66612.0,66475.1,66503.3,830.981,55284645.3204,11296,395.976,26345475.7426,28939169.5778,26345475.7426,-2593693.835200001,0,0.0,0.0,0.0
384,2024-04-02 08:00:00,66503.4,66662.5,66416.9,66547.5,1471.968,97965295.0321,18431,849.063,56513651.0743,41451643.9578,56513651.0743,15062007.116499998,SELL,529568.8,529568.8,529568.8
385,2024-04-02 08:05:00,66547.5,66687.0,66440.0,66643.2,922.484,61432143.7062,13475,511.017,34035029.4966,27397114.2096,34035029.4966,6637915.2870000005,0,0.0,0.0,0.0
386,2024-04-02 08:10:00,66643.3,66702.0,66433.4,66435.0,974.248,64812849.4441,13552,468.138,31144243.3377,33668606.1064,31144376.2077,-2524229.898699999,0,0.0,0.0,0.0
387,2024-04-02 08:15:00,66435.0,66500.0,66345.3,66421.2,1367.199,90803364.2813,16259,555.355,36892414.1221,53910950.1592,36892281.2521,-17018668.9071,SELL,11641660.8,4762497.600000001,11641660.8
388,2024-04-02 08:20:00,66421.2,66479.7,66381.0,66454.0,716.325,47581060.9318,10994,455.434,30252831.3913,17328229.5405,30255157.2813,12926927.7408,0,0.0,0.0,0.0
389,2024-04-02 08:25:00,66454.0,66630.2,66450.8,66602.2,922.274,61382748.994,12572,568.825,37854184.2246,23528564.7694,37851858.3346,14323293.5652,0,0.0,0.0,0.0
390,2024-04-02 08:30:00,66602.3,66748.0,66602.3,66636.0,1033.952,68936008.7851,14336,663.987,44269465.3305,24666543.4546,44269931.7825,19603388.3279,0,0.0,0.0,0.0
391,2024-04-02 08:35:00,66636.0,66702.3,66482.5,66555.1,1070.997,71290854.0109,13950,390.92,26024574.9683,45266279.0426,26024108.5163,-19242170.5263,0,0.0,0.0,0.0
392,2024-04-02 08:40:00,66555.1,66560.0,66400.0,66501.3,966.041,64218899.8281,12973,342.637,22775295.9713,41443603.8568,22775295.9713,-18668307.8855,0,0.0,0.0,0.0
393,2024-04-02 08:45:00,66501.3,66633.5,66484.8,66540.2,772.589,51415957.5448,10096,438.208,29166901.3275,22249056.2173,29166901.3275,6917845.110199999,0,0.0,0.0,0.0
394,2024-04-02 08:50:00,66540.2,66545.0,66226.2,66304.8,2433.317,161390468.8473,25686,717.148,47565237.2648,113825231.5825,47565237.2648,-66259994.3177,SELL,10962975.6,9509200.2,10962975.6
395,2024-04-02 08:55:00,66304.8,66365.0,66158.0,66283.8,1961.963,129977949.5119,23188,739.191,48984326.992,80993622.5199,48984326.992,-32009295.527899995,SELL,58019030.8,37713052.8,58019030.8
396,2024-04-02 09:00:00,66283.8,66413.1,65788.0,65854.9,7741.483,510844036.90765,72108,2763.966,182501791.3294,328342245.57825,182501791.3294,-145840454.24885,SELL,18541089.4,18541089.4,18541089.4
397,2024-04-02 09:05:00,65855.0,66276.4,65821.4,66100.0,5354.579,353474009.9541,67888,2664.297,175915205.0513,177558804.9028,175915205.0513,-1643599.8515000043,SELL,19460265.6,19460265.6,19460265.6
398,2024-04-02 09:10:00,66100.3,66381.7,66056.5,66373.5,2642.347,174914496.9242,36033,1693.454,112112880.6959,62883786.6213,112112880.6959,49229094.0746,0,0.0,0.0,0.0
399,2024-04-02 09:15:00,66373.5,66540.0,66345.2,66437.4,2986.746,198484057.3868,34525,1782.782,118477389.7827,79924497.2111,118477389.7827,38552892.571600005,BUY,919905948.0,7343226.000000001,919905948.0
400,2024-04-02 09:20:00,66437.3,66577.0,66338.1,66430.2,1543.953,102603313.2927,21941,725.828,48242478.0255,54360835.2672,48242478.0255,-6118357.241700001,0,0.0,0.0,0.0
401,2024-04-02 09:25:00,66430.2,66439.2,66067.3,66224.1,2223.069,147180679.1922,29111,1019.88,67509500.2709,79671178.9213,67509500.2709,-12161678.650399998,SELL,12394633.2,1977867.0,12394633.2
402,2024-04-02 09:30:00,66224.0,66265.1,66010.8,66091.0,1494.464,98819149.5479,21422,635.965,42050746.3095,56768403.2384,42050746.3095,-14717656.928899996,0,0.0,0.0,0.0
403,2024-04-02 09:35:00,66091.0,66128.8,65955.4,66080.6,1249.5,82520274.7006,22693,617.501,40781989.4335,41738285.2671,40786020.3501,-952264.9169999956,0,0.0,0.0,0.0
404,2024-04-02 09:40:00,66080.6,66282.8,66080.6,66163.3,1285.349,85077218.8476,19762,839.757,55585250.1836,29491968.664,55581219.267,26089250.603,BUY,941886360.0,52977780.0,941886360.0
405,2024-04-02 09:45:00,66163.3,66313.9,66130.2,66313.3,781.804,51797665.8359,14489,453.639,30056112.1558,21741553.6801,30056112.1558,8314558.475699998,0,0.0,0.0,0.0
406,2024-04-02 09:50:00,66313.2,66344.0,66209.5,66260.7,616.194,40846048.5143,11698,299.296,19840774.8325,21005273.6818,19840774.8325,-1164498.8493000008,0,0.0,0.0,0.0
407,2024-04-02 09:55:00,66260.6,66260.7,66071.1,66120.3,720.919,47675595.2455,13653,335.75,22203055.6895,25472539.556,22203055.6895,-3269483.8665000014,0,0.0,0.0,0.0
408,2024-04-02 10:00:00,66120.2,66182.0,65962.3,66042.8,1330.145,87874978.7247,19608,569.398,37628270.5255,50246708.1992,37628270.5255,-12618437.673699996,0,0.0,0.0,0.0
409,2024-04-02 10:05:00,66042.8,66065.1,65913.5,66060.6,1588.6,104807062.542,23736,789.601,52100524.277,52706538.265,52100524.277,-606013.987999998,SELL,2627820.0,2627820.0,2627820.0
410,2024-04-02 10:10:00,66060.5,66193.4,65977.2,66036.3,1308.643,86526500.5783,20206,795.805,52623476.2517,33903024.3266,52623476.2517,18720451.9251,BUY,929125877.6,5052487.600000001,929125877.6
411,2024-04-02 10:15:00,66036.3,66263.8,66006.9,66245.7,1509.454,99892641.0316,19185,958.732,63445334.9119,36447306.1197,63445334.9119,26998028.7922,0,0.0,0.0,0.0
412,2024-04-02 10:20:00,66245.6,66330.0,66198.6,66249.1,1167.591,77357813.5785,15168,554.295,36727797.7341,40630015.8444,36727797.7341,-3902218.110299997,0,0.0,0.0,0.0
413,2024-04-02 10:25:00,66249.6,66332.9,66222.8,66295.4,433.501,28733880.5584,8591,250.065,16575426.9874,12158453.571,16575426.9874,4416973.4164,0,0.0,0.0,0.0
414,2024-04-02 10:30:00,66295.4,66303.0,66143.6,66174.7,653.561,43284833.2248,11514,290.707,19257395.9214,24027437.3034,19257395.9214,-4770041.381999999,0,0.0,0.0,0.0
415,2024-04-02 10:35:00,66174.6,66239.0,66016.1,66064.5,764.031,50517900.7312,11989,284.016,18780647.8347,31737252.8965,18780647.8347,-12956605.0618,0,0.0,0.0,0.0
416,2024-04-02 10:40:00,66064.4,66064.5,65878.2,65996.5,2594.553,171134705.5877,26513,1263.631,83352010.621,87782694.9667,83473906.1565,-4308788.810200006,SELL,1575501.6,1575501.6,1575501.6
417,2024-04-02 10:45:00,65996.5,66004.8,65450.0,65769.2,7922.546,520480763.17218,78447,2941.802,193301152.571,327179610.60118,193179257.0355,-134000353.56568004,SELL,121425703.4,79080726.6,121425703.4
418,2024-04-02 10:50:00,65769.3,65984.6,65705.0,65843.1,2293.73,151063442.5916,35474,1247.075,82140928.6764,68922513.9152,82140928.6764,13218414.76120001,0,0.0,0.0,0.0
419,2024-04-02 10:55:00,65843.0,66088.0,65685.1,66036.5,2313.215,152493897.6966,28482,1240.068,81766628.7266,70727268.97,81766628.7266,11039359.756600007,0,0.0,0.0,0.0
420,2024-04-02 11:00:00,66034.7,66096.1,65908.8,65973.9,1352.52,89265213.5271,21893,744.157,49116307.0433,40177275.2608,49116307.0433,8939031.782500006,0,0.0,0.0,0.0
421,2024-04-02 11:05:00,65973.9,65973.9,65750.0,65757.3,1388.464,91418590.604,19373,570.504,37563989.8619,53826231.9651,37563989.8619,-16262242.103199996,0,0.0,0.0,0.0
422,2024-04-02 11:10:00,65756.1,65835.0,65659.6,65790.3,1597.657,105036143.7616,23441,739.983,48655857.2976,56380286.464,48682831.3206,-7697455.143399999,SELL,130959.4,130959.4,130959.4
423,2024-04-02 11:15:00,65790.3,65898.0,65553.3,65687.9,2283.288,150033043.8737,29617,1113.795,73200090.943,76832952.9307,73173116.92,-3659836.0107000014,SELL,1830838.8,1830838.8,1830838.8
424,2024-04-02 11:20:00,65688.0,65688.0,65200.1,65407.0,7377.188,482438239.12826,80302,2825.209,184801508.3723,297636730.75596,184801508.3723,-112835222.38366,SELL,122728991.4,19765290.2,122728991.4
425,2024-04-02 11:25:00,65407.0,65485.0,65213.9,65277.1,2621.793,171239254.9305,40368,1268.869,82874777.489,88364477.4415,82874777.48900001,-5489699.952499986,SELL,389764.8000000001,389764.8000000001,389764.8000000001
426,2024-04-02 11:30:00,65277.2,65583.1,65108.0,65558.8,5994.844,391628960.27981,58232,2999.354,196000575.5501,195628384.72971,196000575.5501,372190.8203899861,SELL,41853922.8,28432008.0,41853922.8
427,2024-04-02 11:35:00,65558.9,65579.7,65213.5,65227.5,2243.365,146632580.5775,37528,897.742,58681487.829,87951092.7485,58681487.829,-29269604.91950001,0,0.0,0.0,0.0
428,2024-04-02 11:40:00,65227.4,65446.5,65123.0,65435.9,2933.515,191455699.0588,36868,1617.15,105564576.8335,85895702.7383,105564576.8335,19668874.0952,0,0.0,0.0,0.0
429,2024-04-02 11:45:00,65435.9,65550.0,65376.5,65490.0,2133.376,139709387.9732,30642,1178.507,77181407.9751,62523399.4851,77181407.9751,14658008.489999996,0,0.0,0.0,0.0
430,2024-04-02 11:50:00,65490.0,65585.9,65349.0,65543.0,1476.834,96680902.1245,23535,656.339,42971142.8194,53709759.3051,42971142.8194,-10738616.485700004,0,0.0,0.0,0.0
431,2024-04-02 11:55:00,65543.0,65719.8,65417.7,65684.2,2588.711,169705665.2431,28340,1699.211,111403486.834,58307630.1977,111403486.834,53095856.636300005,BUY,1977576.0,1977576.0,1977576.0
432,2024-04-02 12:00:00,65684.2,65749.9,65544.4,65597.6,1624.697,106640994.4606,23672,752.703,49415296.8899,57223394.4669,49415296.8899,-7808097.577,0,0.0,0.0,0.0
433,2024-04-02 12:05:00,65597.6,65800.0,65505.0,65780.0,1809.163,118846311.9423,22809,1071.645,70419321.1752,48442063.1423,70419321.1752,21977258.0329,BUY,792568.7999999999,792568.7999999999,792568.7999999999
434,2024-04-02 12:10:00,65780.0,65857.0,65671.4,65733.7,1275.68,83902251.01438,18707,694.112,45656846.25788,38227183.6965,45656846.25788,7429662.561379999,0,0.0,0.0,0.0
435,2024-04-02 12:15:00,65733.8,65888.0,65720.0,65808.0,1377.568,90675117.8135,19546,793.461,52225651.9788,38449465.8347,52225651.9788,13776186.144099995,0,0.0,0.0,0.0
436,2024-04-02 12:20:00,65808.1,65873.8,65770.9,65836.0,833.762,54877972.361,13538,384.239,25291701.0365,29586271.3245,25291701.0365,-4294570.287999999,0,0.0,0.0,0.0
437,2024-04-02 12:25:00,65836.1,65876.8,65753.3,65827.9,953.818,62772274.3041,13851,477.199,31405957.3021,31366317.002,31405957.3021,39640.30009999871,0,0.0,0.0,0.0
438,2024-04-02 12:30:00,65827.8,65836.0,65661.4,65711.2,1795.601,118028087.7002,18488,705.467,46374229.8142,71653857.88599999,46374229.8142,-25279628.0718,0,0.0,0.0,0.0
439,2024-04-02 12:35:00,65711.2,65796.7,65700.0,65711.0,538.146,35381071.2424,8977,232.444,15283839.1548,20097232.0876,15283839.1548,-4813392.9328000005,0,0.0,0.0,0.0
440,2024-04-02 12:40:00,65711.1,65780.0,65554.0,65633.0,1526.205,100205784.5106,18666,714.545,46923085.568,53282698.9426,46923085.568,-6359613.374599993,SELL,3525641.8,2611432.0,3525641.8
441,2024-04-02 12:45:00,65633.1,65641.2,65416.8,65488.5,1494.612,97910304.2,19022,612.656,40131708.7308,57778595.4692,40131708.7308,-17646886.738399997,SELL,6003322.0,3915210.0,6003322.0
442,2024-04-02 12:50:00,65488.5,65488.5,65177.3,65325.8,2935.527,191659997.92746,35110,1153.992,75339768.9749,116320228.95256,75339768.9749,-40980459.97766,SELL,63558425.00000001,63558425.00000001,63558425.00000001
443,2024-04-02 12:55:00,65325.9,65482.1,65254.5,65400.0,1535.413,100373239.9882,21816,969.604,63386694.3798,36986545.6084,63386694.3798,26400148.7714,0,0.0,0.0,0.0
444,2024-04-02 13:00:00,65400.0,65442.2,65064.9,65164.1,2944.365,192044509.2289,34302,1213.948,79209792.4154,112834716.8135,79209922.7436,-33624794.069900006,SELL,1556241.6,907807.6,1556241.6
445,2024-04-02 13:05:00,65164.1,65273.1,65055.6,65218.9,2029.924,132250702.5157,31497,1135.045,73956801.1744,58293901.3413,73956670.8462,15662769.5049,SELL,1296470.4,1296470.4,1296470.4
446,2024-04-02 13:10:00,65218.8,65436.9,65110.3,65380.1,1756.053,114635913.5359,23428,1032.714,67438062.4358,47197851.1001,67592490.232,20394639.13189999,0,0.0,0.0,0.0
447,2024-04-02 13:15:00,65380.1,65508.2,65003.0,65220.3,4030.744,262909292.4836,42087,1442.345,94137898.5925,168773611.3813,93983470.7963,-74790140.58500001,SELL,4146880.0,4146880.0,4146880.0
448,2024-04-02 13:20:00,65220.3,65282.1,64800.0,64951.2,6336.849,411870103.9851,68595,2397.983,155902870.9085,255965015.5864,155902870.9085,-100062144.67790002,SELL,41642186.0,22887535.0,41642186.0
449,2024-04-02 13:25:00,64951.1,65046.0,64861.0,64916.3,3068.466,199303784.8449,44793,1515.306,98428100.6658,100878021.1659,98428100.6658,-2449920.5001000017,0,0.0,0.0,0.0
450,2024-04-02 13:30:00,64916.3,65050.0,64650.0,64692.7,6404.231,414807902.75164,71532,2955.043,191443206.3276,223362359.43724,191443206.3276,-31919153.10964,SELL,448619347.6,170504149.39999998,448619347.6
451,2024-04-02 13:35:00,64692.6,64966.9,64680.0,64881.7,3182.355,206298114.7508,46909,1766.375,114521330.6674,91776784.0834,114521330.6674,22744546.584000006,BUY,78598528.4,69082016.8,78598528.4
452,2024-04-02 13:40:00,64881.6,65178.0,64707.1,65113.9,3422.21,222318053.4767,47282,1964.021,127612511.1075,94705542.3692,127616938.8527,32911396.48349999,BUY,87127337.2,33390177.2,87127337.2
453,2024-04-02 13:45:00,65113.9,65279.0,65066.1,65225.6,3571.042,232806030.0825,39271,1861.27,121342164.5316,111463865.5509,121337736.7864,9873871.235500008,0,0.0,0.0,0.0
454,2024-04-02 13:50:00,65225.7,65360.0,64945.3,65289.6,2563.016,166971050.77516,37964,1241.164,80885011.90596,86092567.8292,80885011.90596,-5207555.923240006,BUY,32633890.2,4193913.6,32633890.2
455,2024-04-02 13:55:00,65289.6,65333.0,65184.9,65268.8,1575.058,102800728.7663,25187,687.082,44849878.4324,57944321.3739,44849878.4324,-13094442.941499991,0,0.0,0.0,0.0
456,2024-04-02 14:00:00,65268.9,65500.0,65212.0,65409.5,2695.069,176200868.132,33771,1602.597,104802278.6939,71398589.4381,104802278.6939,33403689.25580001,BUY,49135907.8,525529.7999999999,49135907.8
457,2024-04-02 14:05:00,65409.6,65500.0,65294.7,65478.7,1506.999,98597768.7689,22953,711.229,46545064.0361,52109278.3296,46545064.0361,-5564214.293499999,0,0.0,0.0,0.0
458,2024-04-02 14:10:00,65478.7,65621.2,65356.6,65576.4,2937.264,192479678.5937,32974,1914.666,125482879.4571,66940225.5398,125483535.2211,58543309.6813,0,0.0,0.0,0.0
459,2024-04-02 14:15:00,65576.4,65841.7,65576.3,65766.1,4322.253,284084889.3948,44705,2442.469,160528370.7511,123556518.6437,160528241.1159,36971722.472200006,BUY,64471064.0,35147937.6,64471064.0
460,2024-04-02 14:20:00,65766.1,65806.6,65588.4,65751.7,2497.874,164153166.4096,31319,1256.592,82595208.3974,81558089.5156,82594682.2686,1036592.753000006,0,0.0,0.0,0.0
461,2024-04-02 14:25:00,65751.7,65948.8,65680.0,65914.9,3392.889,223422827.94688,30925,2165.817,142634085.43638,80788611.0071,142637578.92608,61848967.91897999,BUY,76225358.6,3836422.4,76225358.6
462,2024-04-02 14:30:00,65914.9,66239.6,65888.0,66205.7,5115.751,338201985.00137,57187,2770.18,183124626.23807,155077358.7633,183121331.36547,28043972.60216999,BUY,20842935.4,18188447.4,20842935.4
463,2024-04-02 14:35:00,66205.7,66213.0,66035.7,66038.9,2223.484,147009040.9949,33079,821.084,54292196.8137,92716844.1812,54291998.1966,-38424845.9846,0,0.0,0.0,0.0
464,2024-04-02 14:40:00,66039.0,66289.0,66015.8,66174.0,2145.528,141992939.8417,29861,1108.47,73361549.091,68632978.9267,73361549.091,4728570.16430001,BUY,10241415.8,2394097.2,10241415.8
465,2024-04-02 14:45:00,66174.0,66184.0,65792.3,65892.8,3272.587,215803585.9428,37888,1087.758,71729371.8768,144072625.89,71730096.6976,-72342529.19239998,SELL,10760458.4,6824878.399999999,10760458.4
466,2024-04-02 14:50:00,65892.8,65967.0,65742.5,65830.9,1607.429,105852872.5522,23734,801.605,52793676.5407,53059196.0115,52792951.7199,-266244.29160000384,SELL,29484000.0,29484000.0,29484000.0
467,2024-04-02 14:55:00,65831.4,65881.0,65607.3,65741.9,2135.568,140330752.47,27936,908.138,59674673.553,80656078.917,59674673.553,-20981405.364,SELL,3008395.4,3008395.4,3008395.4
468,2024-04-02 15:00:00,65742.0,65883.9,65689.8,65833.2,1445.321,95129127.1643,19135,807.373,53140686.3798,41988440.7845,53140686.3798,11152245.595299996,0,0.0,0.0,0.0
469,2024-04-02 15:05:00,65833.2,66140.7,65803.4,66101.6,1860.243,122805078.3134,25687,1180.02,77904089.1428,44900989.1706,77904089.1428,33003099.972200006,BUY,15134868.0,11948580.0,15134868.0
470,2024-04-02 15:10:00,66101.7,66200.0,65890.0,65985.0,1817.001,120077453.4561,22976,1002.743,66289540.2151,53787913.241,66289540.215100005,12501626.974100009,SELL,16536214.8,16536214.8,16536214.8
471,2024-04-02 15:15:00,65984.9,66058.4,65775.4,65843.9,1425.684,93926713.2511,19929,620.035,40848352.7298,53078623.8969,40848352.7298,-12230271.167099996,SELL,131213.0,131213.0,131213.0
472,2024-04-02 15:20:00,65843.9,65991.5,65843.9,65940.4,655.5,43208509.7725,12452,370.423,24417706.7014,18790539.6955,24417772.6418,5627232.9463,0,0.0,0.0,0.0
473,2024-04-02 15:25:00,65940.4,65967.6,65846.1,65864.2,537.236,35403811.888,10463,283.062,18653137.1019,16750674.7861,18653071.1615,1902396.3754,0,0.0,0.0,0.0
474,2024-04-02 15:30:00,65864.3,65956.2,65674.3,65715.3,1350.984,88869499.0389,19318,534.136,35144272.8786,53725226.1603,35144272.8786,-18580953.2817,SELL,1702129.4,1702129.4,1702129.4
475,2024-04-02 15:35:00,65715.9,65812.3,65360.0,65360.1,3274.728,214659372.8125,36480,1080.111,70810567.8821,143848804.93039998,70810698.6023,-73038106.32809998,SELL,147854867.79999998,47268716.2,147854867.79999998
476,2024-04-02 15:40:00,65360.1,65722.0,65307.7,65637.0,2802.616,183580712.9549,34283,1672.486,109573888.0937,74071871.1282,109573757.3735,35501886.24530001,BUY,2108742.4,131796.4,2108742.4
477,2024-04-02 15:45:00,65637.0,65740.4,65385.0,65400.0,1498.753,98202444.2005,23630,580.146,38024754.8816,60112643.0519,38024754.8816,-22087888.1703,SELL,12116244.6,3517619.4,12116244.6
478,2024-04-02 15:50:00,65399.9,65438.1,64845.2,65036.0,5950.436,387673703.13857,63373,2190.368,142768662.7733,244905040.36527,142768662.7733,-102136377.59197,SELL,956819549.2,131457646.2,956819549.2
479,2024-04-02 15:55:00,65036.0,65204.0,64700.0,64928.3,5946.144,385927087.35774,63043,2944.728,191174405.5934,194752681.76434,191174405.5934,-3578276.170940012,SELL,419934635.4,6065037.6,419934635.4
480,2024-04-02 16:00:00,64928.2,65080.0,64603.2,64849.8,6130.902,397761222.8286,68831,2817.336,182825392.8358,214935829.9928,182825392.8358,-32110437.157000005,SELL,2838625.4,2709529.4,2838625.4
481,2024-04-02 16:05:00,64840.2,65316.6,64820.0,65227.5,6796.324,442970217.90716,62811,3609.891,235270040.74906,207700177.1581,235270040.74906,27569863.59096,BUY,39383074.6,4579634.6,39383074.6
482,2024-04-02 16:10:00,65227.6,65491.4,65208.9,65483.3,3100.297,202665766.376,35145,1793.367,117230074.0819,85435692.2941,117230074.0819,31794381.7878,0,0.0,0.0,0.0
483,2024-04-02 16:15:00,65483.2,65483.3,65055.0,65213.7,2513.586,164006191.2972,31974,1001.524,65329975.4899,98676215.8073,65329975.4899,-33346240.3174,SELL,48413236.6,4413002.8,48413236.6
484,2024-04-02 16:20:00,65213.8,65213.8,64876.0,65155.9,3029.885,196980824.2428,38555,1302.399,84681872.8914,112298951.3514,84681872.8914,-27617078.46000001,SELL,4268490.6,3880446.0,4268490.6
485,2024-04-02 16:25:00,65156.0,65403.7,65040.0,65340.3,1706.124,111356995.39,25166,886.108,57839966.7858,53517028.6042,57839966.7858,4322938.181600004,BUY,2494605.0,2494605.0,2494605.0
486,2024-04-02 16:30:00,65340.3,65509.5,65292.5,65437.9,1803.702,118026678.4363,22587,996.825,65232213.9847,52794464.4516,65232213.9847,12437749.533100002,BUY,41662359.0,9594171.0,41662359.0
487,2024-04-02 16:35:00,65438.0,65564.5,65325.6,65442.4,1334.99,87382102.1266,20474,653.293,42768422.8323,44613679.2943,42768422.8323,-1845256.4619999973,0,0.0,0.0,0.0
488,2024-04-02 16:40:00,65442.4,65499.0,65177.0,65216.6,1637.616,107015722.2986,23791,512.539,33502281.7558,73513440.5428,33502281.7558,-40011158.78699999,SELL,12082969.2,11173498.4,12082969.2
489,2024-04-02 16:45:00,65216.5,65687.9,65208.0,65683.0,1581.244,103488654.3102,22176,1003.888,65727652.8881,37764219.8891,65727652.8881,27963432.999,0,0.0,0.0,0.0
490,2024-04-02 16:50:00,65683.0,65805.0,65564.7,65655.0,2975.728,195499410.9414,36610,1486.874,97701140.2842,97795052.1902,97758982.3392,-36069.85099999607,BUY,50192528.0,6472194.4,50192528.0
491,2024-04-02 16:55:00,65655.0,65732.1,65539.0,65581.8,962.16,63136275.7154,15194,322.737,21180218.3756,41956057.3398,21122376.3206,-20833681.0192,0,0.0,0.0,0.0
492,2024-04-02 17:00:00,65581.8,65674.3,65518.1,65603.1,791.289,51909283.4302,14389,417.107,27364839.8047,24544443.6255,27364839.8047,2820396.179200001,0,0.0,0.0,0.0
493,2024-04-02 17:05:00,65602.6,65722.7,65494.6,65680.1,920.127,60346110.3322,13815,426.043,27952405.651,32393704.6812,27952931.0918,-4440773.589400001,0,0.0,0.0,0.0
494,2024-04-02 17:10:00,65680.1,65680.1,65450.4,65525.5,880.514,57735114.146,14138,372.1,24397580.3547,33337533.7913,24397054.9139,-8940478.8774,0,0.0,0.0,0.0
495,2024-04-02 17:15:00,65526.0,65699.7,65499.7,65630.6,667.773,43810134.1405,12021,356.482,23390238.0965,20419896.044,23390238.0965,2970342.052500002,0,0.0,0.0,0.0
496,2024-04-02 17:20:00,65630.7,65665.7,65311.7,65367.5,1783.017,116648138.0327,21005,697.615,45637103.0954,71011034.9373,45637103.0954,-25373931.8419,SELL,68481750.0,11199030.0,68481750.0
497,2024-04-02 17:25:00,65367.4,65506.4,65354.4,65461.5,642.461,42041227.6347,9697,430.602,28177272.1885,13863955.4462,28208693.7085,14344738.2623,0,0.0,0.0,0.0
498,2024-04-02 17:30:00,65461.5,65598.0,65393.2,65484.7,1167.481,76479370.1397,14316,615.097,40293642.7648,36185727.3749,40262221.2448,4076493.869900003,0,0.0,0.0,0.0
499,2024-04-02 17:35:00,65484.7,65536.8,65405.2,65536.8,513.421,33599797.3095,7826,212.034,13877108.5126,19722688.7969,13877108.5126,-5845580.284300001,0,0.0,0.0,0.0
500,2024-04-02 17:40:00,65536.7,65550.0,65415.2,65486.2,647.651,42412801.9714,9147,342.562,22433892.535,20024618.804,22433892.535,2409273.7309999987,0,0.0,0.0,0.0
501,2024-04-02 17:45:00,65486.2,65493.3,65350.0,65371.7,1110.399,72631768.2364,11617,386.919,25306480.5295,47279578.3393,25306480.5295,-21973097.8098,0,0.0,0.0,0.0
502,2024-04-02 17:50:00,65371.8,65441.8,65335.0,65363.5,661.007,43211194.484,8449,224.622,14683819.3362,28527375.1478,14683819.3362,-13843555.811600002,0,0.0,0.0,0.0
503,2024-04-02 17:55:00,65363.5,65703.3,65351.0,65650.3,1473.57,96579454.223,16718,1046.029,68546591.3736,28032862.8494,68546591.3736,40513728.52420001,BUY,131711.2,131711.2,131711.2
504,2024-04-02 18:00:00,65650.2,65848.0,65494.6,65530.7,2191.857,144026909.2245,26767,1220.385,80214244.0935,63812665.131,80214244.0935,16401578.962500006,BUY,15454881.0,5679999.0,15454881.0
505,2024-04-02 18:05:00,65528.5,65583.0,65434.7,65512.6,908.239,59486491.2576,13987,399.097,26141898.2996,33344592.958,26141898.2996,-7202694.658399999,SELL,1173812.4,1173812.4,1173812.4
506,2024-04-02 18:10:00,65512.8,65690.4,65487.4,65621.3,665.589,43652865.5147,10878,349.331,22911948.0802,20740917.4345,22911948.0802,2171030.6456999965,0,0.0,0.0,0.0
507,2024-04-02 18:15:00,65621.2,65786.3,65604.8,65731.9,994.67,65378650.8513,15008,557.037,36608864.0235,28769786.8278,36608864.0235,7839077.195700005,BUY,12672556.8,6072266.8,12672556.8
508,2024-04-02 18:20:00,65731.9,65807.2,65681.1,65772.0,916.621,60272953.344,11896,493.075,32425461.7034,27847491.6406,32425461.7034,4577970.062800001,0,0.0,0.0,0.0
509,2024-04-02 18:25:00,65771.9,65839.3,65613.5,65650.9,1428.658,93901135.0851,15463,730.057,47988964.1523,45912170.9328,47988964.1523,2076793.2194999976,0,0.0,0.0,0.0
510,2024-04-02 18:30:00,65650.9,65674.4,65568.6,65616.0,574.345,37680994.3888,8966,295.817,19407857.0912,18273137.2976,19407857.0912,1134719.7936000004,0,0.0,0.0,0.0
511,2024-04-02 18:35:00,65616.0,65640.6,65563.3,65600.0,444.241,29140247.7985,7313,244.587,16043863.2212,13096384.5773,16043863.2212,2947478.6439,0,0.0,0.0,0.0
512,2024-04-02 18:40:00,65599.9,65791.2,65584.5,65741.9,699.573,45971914.8125,9995,423.766,27849596.5908,18122318.2217,27849596.5908,9727278.369099995,0,0.0,0.0,0.0
